Il numero totale di giorni è 1092 e il numero di specialità è 1109, giorni spuri 0

Giorno 0, ospedale 1000300, specialità 9, ricoveri 0/11, letti occupati 0/34, coda attesa 0
Giorno 11, ospedale 1090702, specialità 38, ricoveri 0/1, letti occupati 0/4, coda attesa 0
Giorno 11, ospedale 1090702, specialità 26, ricoveri 0/0, letti occupati 0/1, coda attesa 0
Giorno 11, ospedale 1090702, specialità 49, ricoveri 0/2, letti occupati 1/22, coda attesa 0
Giorno 11, ospedale 1090800, specialità 31, ricoveri 2/10, letti occupati 13/19, coda attesa 0
Giorno 11, ospedale 1090800, specialità 34, ricoveri 0/1, letti occupati 0/12, coda attesa 0
Giorno 11, ospedale 1090800, specialità 39, ricoveri 0/1, letti occupati 0/2, coda attesa 0
Giorno 11, ospedale 1090800, specialità 29, ricoveri 0/2, letti occupati 0/8, coda attesa 0
Giorno 11, ospedale 1090800, specialità 56, ricoveri 0/1, letti occupati 23/36, coda attesa 0
Giorno 11, ospedale 1090800, specialità 18, ricoveri 0/4, letti occupati 22/53, coda attesa 0
Giorno 11, ospedale 1090800, specialità 61, ricoveri 0/5, letti occupati 0/5, coda attesa 0
Giorno 11, ospedale 1090800, specialità 64, ricoveri 10/31, letti occupati 148/305, coda attesa 0
Giorno 11, ospedale 1090800, specialità 8, ricoveri 5/7, letti occupati 12/30, coda attesa 0
Giorno 11, ospedale 1090800, specialità 35, ricoveri 3/5, letti occupati 3/9, coda attesa 0
Giorno 11, ospedale 1090800, specialità 19, ricoveri 3/4, letti occupati 4/28, coda attesa 0
Giorno 11, ospedale 1090800, specialità 49, ricoveri 0/3, letti occupati 1/9, coda attesa 0
Giorno 11, ospedale 1090800, specialità 50, ricoveri 2/3, letti occupati 7/10, coda attesa 0
Giorno 11, ospedale 1090800, specialità 14, ricoveri 2/5, letti occupati 10/24, coda attesa 0
Giorno 11, ospedale 1090800, specialità 60, ricoveri 3/3, letti occupati 20/24, coda attesa 0
Giorno 11, ospedale 1090800, specialità 62, ricoveri 0/2, letti occupati 0/3, coda attesa 0
Giorno 11, ospedale 1090800, specialità 68, ricoveri 1/2, letti occupati 3/9, coda attesa 0
Giorno 11, ospedale 1090800, specialità 12, ricoveri 1/6, letti occupati 3/13, coda attesa 0
Giorno 11, ospedale 1090800, specialità 7, ricoveri 0/2, letti occupati 1/17, coda attesa 0
Giorno 11, ospedale 1090800, specialità 43, ricoveri 3/9, letti occupati 4/13, coda attesa 0
Giorno 11, ospedale 1090800, specialità 32, ricoveri 0/3, letti occupati 9/11, coda attesa 0
Giorno 11, ospedale 1090800, specialità 75, ricoveri 0/0, letti occupati 4/7, coda attesa 0
Giorno 11, ospedale 1090800, specialità 40, ricoveri 0/3, letti occupati 3/14, coda attesa 0
Giorno 11, ospedale 1090800, specialità 58, ricoveri 5/8, letti occupati 26/106, coda attesa 0
Giorno 11, ospedale 1090800, specialità 71, ricoveri 1/2, letti occupati 15/41, coda attesa 0
Giorno 11, ospedale 1090800, specialità 26, ricoveri 13/18, letti occupati 108/169, coda attesa 0
Giorno 11, ospedale 1090800, specialità 38, ricoveri 3/5, letti occupati 4/15, coda attesa 0
Giorno 11, ospedale 1090800, specialità 73, ricoveri 0/2, letti occupati 0/2, coda attesa 0
Giorno 11, ospedale 1090800, specialità 37, ricoveri 11/15, letti occupati 29/41, coda attesa 0
Giorno 11, ospedale 1090800, specialità 36, ricoveri 7/9, letti occupati 13/25, coda attesa 0
Giorno 11, ospedale 1090800, specialità 9, ricoveri 3/5, letti occupati 21/44, coda attesa 0
Giorno 11, ospedale 1090901, specialità 38, ricoveri 0/0, letti occupati 0/1, coda attesa 0
Giorno 11, ospedale 1090901, specialità 43, ricoveri 0/0, letti occupati 0/1, coda attesa 0
Giorno 11, ospedale 1090901, specialità 13, ricoveri 0/0, letti occupati 0/1, coda attesa 0
Giorno 11, ospedale 1090904, specialità 28, ricoveri 0/0, letti occupati 0/7, coda attesa 1
Giorno 11, ospedale 1090907, specialità 62, ricoveri 0/1, letti occupati 0/1, coda attesa 0
Giorno 11, ospedale 1090907, specialità 49, ricoveri 0/0, letti occupati 0/1, coda attesa 0
Giorno 11, ospedale 1092000, specialità 32, ricoveri 0/2, letti occupati 5/17, coda attesa 0
Giorno 11, ospedale 1092000, specialità 39, ricoveri 0/2, letti occupati 0/9, coda attesa 0
Giorno 11, ospedale 1092000, specialità 56, ricoveri 19/23, letti occupati 133/292, coda attesa 0
Giorno 11, ospedale 1092000, specialità 26, ricoveri 7/7, letti occupati 41/49, coda attesa 0
Giorno 11, ospedale 1092100, specialità 56, ricoveri 22/25, letti occupati 198/304, coda attesa 0
Giorno 11, ospedale 1092100, specialità 75, ricoveri 1/1, letti occupati 10/13, coda attesa 7


Giorno 12, ospedale 1000300, specialità 9, ricoveri 3/6, letti occupati 20/34, coda attesa 0
Giorno 12, ospedale 1000300, specialità 34, ricoveri 0/1, letti occupati 0/10, coda attesa 0
Giorno 12, ospedale 1000300, specialità 62, ricoveri 0/1, letti occupati 0/1, coda attesa 0
Giorno 12, ospedale 1000300, specialità 21, ricoveri 0/2, letti occupati 1/10, coda attesa 0
Giorno 12, ospedale 1000300, specialità 32, ricoveri 2/4, letti occupati 13/30, coda attesa 0
Giorno 12, ospedale 1000300, specialità 73, ricoveri 0/1, letti occupati 1/5, coda attesa 0
Giorno 12, ospedale 1000300, specialità 43, ricoveri 0/2, letti occupati 6/18, coda attesa 0
Giorno 12, ospedale 1000300, specialità 67, ricoveri 0/1, letti occupati 0/3, coda attesa 0
Giorno 12, ospedale 1000300, specialità 12, ricoveri 0/2, letti occupati 0/12, coda attesa 0
Giorno 12, ospedale 1000300, specialità 38, ricoveri 0/2, letti occupati 8/17, coda attesa 0
Giorno 12, ospedale 1000300, specialità 26, ricoveri 10/17, letti occupati 60/101, coda attesa 0
Giorno 12, ospedale 1000300, specialità 18, ricoveri 0/0, letti occupati 2/6, coda attesa 0
Giorno 12, ospedale 1000300, specialità 37, ricoveri 4/9, letti occupati 22/44, coda attesa 0
Giorno 12, ospedale 1000300, specialità 2, ricoveri 0/0, letti occupati 1/12, coda attesa 0
Giorno 12, ospedale 1000300, specialità 49, ricoveri 0/2, letti occupati 1/12, coda attesa 0
Giorno 12, ospedale 1000300, specialità 40, ricoveri 0/2, letti occupati 11/16, coda attesa 0
Giorno 12, ospedale 1000300, specialità 56, ricoveri 0/0, letti occupati 8/12, coda attesa 0
Giorno 12, ospedale 1000300, specialità 64, ricoveri 0/0, letti occupati 10/33, coda attesa 0
Giorno 12, ospedale 1000300, specialità 35, ricoveri 0/0, letti occupati 0/5, coda attesa 0
Giorno 12, ospedale 1000300, specialità 50, ricoveri 0/5, letti occupati 4/17, coda attesa 0
Giorno 12, ospedale 1000300, specialità 36, ricoveri 1/3, letti occupati 6/22, coda attesa 0
Giorno 12, ospedale 1000300, specialità 8, ricoveri 0/2, letti occupati 5/20, coda attesa 0
Giorno 12, ospedale 1000300, specialità 58, ricoveri 0/0, letti occupati 3/6, coda attesa 0
Giorno 12, ospedale 1000300, specialità 39, ricoveri 1/4, letti occupati 7/12, coda attesa 0
Giorno 12, ospedale 1000401, specialità 32, ricoveri 0/1, letti occupati 1/5, coda attesa 0
Giorno 12, ospedale 1000401, specialità 39, ricoveri 1/4, letti occupati 10/11, coda attesa 0
Giorno 12, ospedale 1000401, specialità 50, ricoveri 0/2, letti occupati 0/3, coda attesa 0
Giorno 12, ospedale 1000401, specialità 56, ricoveri 0/0, letti occupati 5/13, coda attesa 0
Giorno 12, ospedale 1000401, specialità 37, ricoveri 2/4, letti occupati 15/24, coda attesa 0
Giorno 12, ospedale 1000401, specialità 99, ricoveri 0/1, letti occupati 0/15, coda attesa 0
Giorno 12, ospedale 1000401, specialità 19, ricoveri 0/0, letti occupati 3/22, coda attesa 0
Giorno 12, ospedale 1000401, specialità 36, ricoveri 1/3, letti occupati 4/19, coda attesa 0
Giorno 12, ospedale 1000401, specialità 8, ricoveri 0/0, letti occupati 0/1, coda attesa 0
Giorno 12, ospedale 1000401, specialità 26, ricoveri 1/8, letti occupati 79/136, coda attesa 0
Giorno 12, ospedale 1000401, specialità 31, ricoveri 2/5, letti occupati 11/20, coda attesa 0
Giorno 12, ospedale 1000401, specialità 29, ricoveri 0/2, letti occupati 3/9, coda attesa 0
Giorno 12, ospedale 1000401, specialità 9, ricoveri 0/4, letti occupati 0/19, coda attesa 0
Giorno 12, ospedale 1000401, specialità 49, ricoveri 0/2, letti occupati 2/7, coda attesa 0
Giorno 12, ospedale 1000402, specialità 62, ricoveri 0/1, letti occupati 1/5, coda attesa 0
Giorno 12, ospedale 1000402, specialità 50, ricoveri 1/3, letti occupati 6/12, coda attesa 0
Giorno 12, ospedale 1000402, specialità 36, ricoveri 1/2, letti occupati 5/17, coda attesa 0
Giorno 12, ospedale 1000402, specialità 38, ricoveri 0/0, letti occupati 0/6, coda attesa 0
Giorno 12, ospedale 1000402, specialità 73, ricoveri 0/0, letti occupati 3/6, coda attesa 0
Giorno 12, ospedale 1000402, specialità 40, ricoveri 1/3, letti occupati 13/13, coda attesa 0
Giorno 12, ospedale 1000402, specialità 37, ricoveri 3/8, letti occupati 15/35, coda attesa 0
Giorno 12, ospedale 1000402, specialità 39, ricoveri 1/5, letti occupati 4/12, coda attesa 0
Giorno 12, ospedale 1000402, specialità 49, ricoveri 0/1, letti occupati 1/5, coda attesa 0
Giorno 12, ospedale 1000402, specialità 99, ricoveri 0/0, letti occupati 0/15, coda attesa 0
Giorno 12, ospedale 1000402, specialità 9, ricoveri 1/5, letti occupati 14/28, coda attesa 0
Giorno 12, ospedale 1000402, specialità 31, ricoveri 4/7, letti occupati 11/23, coda attesa 0
Giorno 12, ospedale 1000402, specialità 8, ricoveri 0/3, letti occupati 3/11, coda attesa 0
Giorno 12, ospedale 1000402, specialità 26, ricoveri 4/8, letti occupati 81/121, coda attesa 0
Giorno 12, ospedale 1000403, specialità 39, ricoveri 2/4, letti occupati 3/6, coda attesa 0
Giorno 12, ospedale 1000403, specialità 49, ricoveri 0/0, letti occupati 0/1, coda attesa 0
Giorno 12, ospedale 1000403, specialità 29, ricoveri 0/0, letti occupati 0/1, coda attesa 0
Giorno 12, ospedale 1000403, specialità 9, ricoveri 0/4, letti occupati 6/17, coda attesa 0
Giorno 12, ospedale 1000403, specialità 43, ricoveri 0/0, letti occupati 4/8, coda attesa 0
Giorno 12, ospedale 1000403, specialità 31, ricoveri 0/4, letti occupati 3/14, coda attesa 0
Giorno 12, ospedale 1000403, specialità 8, ricoveri 0/0, letti occupati 0/1, coda attesa 0
Giorno 12, ospedale 1000403, specialità 26, ricoveri 3/5, letti occupati 33/43, coda attesa 0
Giorno 12, ospedale 1000403, specialità 99, ricoveri 0/0, letti occupati 0/13, coda attesa 0
Giorno 12, ospedale 1000403, specialità 40, ricoveri 0/0, letti occupati 0/1, coda attesa 0
Giorno 12, ospedale 1000403, specialità 50, ricoveri 0/0, letti occupati 0/1, coda attesa 0
Giorno 12, ospedale 1000403, specialità 56, ricoveri 0/0, letti occupati 11/23, coda attesa 0
Giorno 12, ospedale 1000403, specialità 60, ricoveri 0/1, letti occupati 13/25, coda attesa 0
Giorno 12, ospedale 1000403, specialità 2, ricoveri 0/0, letti occupati 57/115, coda attesa 0
Giorno 12, ospedale 1000403, specialità 37, ricoveri 0/4, letti occupati 5/19, coda attesa 0
Giorno 12, ospedale 1000404, specialità 99, ricoveri 0/0, letti occupati 0/10, coda attesa 0
Giorno 12, ospedale 1000501, specialità 9, ricoveri 3/4, letti occupati 15/22, coda attesa 0
Giorno 12, ospedale 1000501, specialità 26, ricoveri 1/4, letti occupati 46/106, coda attesa 0
Giorno 12, ospedale 1000501, specialità 50, ricoveri 0/2, letti occupati 3/9, coda attesa 0
Giorno 12, ospedale 1000501, specialità 36, ricoveri 2/4, letti occupati 8/20, coda attesa 0
Giorno 12, ospedale 1000501, specialità 24, ricoveri 0/0, letti occupati 0/1, coda attesa 0
Giorno 12, ospedale 1000501, specialità 49, ricoveri 0/2, letti occupati 0/6, coda attesa 0
Giorno 12, ospedale 1000501, specialità 64, ricoveri 0/0, letti occupati 6/45, coda attesa 0
Giorno 12, ospedale 1000501, specialità 34, ricoveri 0/1, letti occupati 0/3, coda attesa 0
Giorno 12, ospedale 1000501, specialità 56, ricoveri 0/1, letti occupati 2/4, coda attesa 0
Giorno 12, ospedale 1000501, specialità 14, ricoveri 0/1, letti occupati 1/5, coda attesa 0
Giorno 12, ospedale 1000501, specialità 43, ricoveri 0/2, letti occupati 6/16, coda attesa 0
Giorno 12, ospedale 1000501, specialità 8, ricoveri 1/2, letti occupati 5/9, coda attesa 0
Giorno 12, ospedale 1000501, specialità 67, ricoveri 0/0, letti occupati 0/2, coda attesa 0
Giorno 12, ospedale 1000501, specialità 38, ricoveri 0/2, letti occupati 2/9, coda attesa 0
Giorno 12, ospedale 1000501, specialità 32, ricoveri 1/3, letti occupati 13/21, coda attesa 0
Giorno 12, ospedale 1000501, specialità 99, ricoveri 0/1, letti occupati 0/21, coda attesa 0
Giorno 12, ospedale 1000501, specialità 37, ricoveri 0/3, letti occupati 2/13, coda attesa 0
Giorno 12, ospedale 1000501, specialità 29, ricoveri 0/0, letti occupati 0/1, coda attesa 0
Giorno 12, ospedale 1000502, specialità 36, ricoveri 2/2, letti occupati 6/12, coda attesa 0
Giorno 12, ospedale 1000502, specialità 26, ricoveri 0/3, letti occupati 50/140, coda attesa 0
Giorno 12, ospedale 1000502, specialità 29, ricoveri 1/3, letti occupati 11/19, coda attesa 0
Giorno 12, ospedale 1000502, specialità 40, ricoveri 0/2, letti occupati 11/13, coda attesa 0
Giorno 12, ospedale 1000502, specialità 64, ricoveri 1/3, letti occupati 43/143, coda attesa 0
Giorno 12, ospedale 1000502, specialità 62, ricoveri 0/1, letti occupati 0/4, coda attesa 0
Giorno 12, ospedale 1000502, specialità 8, ricoveri 0/1, letti occupati 0/8, coda attesa 0
Giorno 12, ospedale 1000502, specialità 49, ricoveri 1/1, letti occupati 2/7, coda attesa 0
Giorno 12, ospedale 1000502, specialità 38, ricoveri 0/0, letti occupati 0/1, coda attesa 0
Giorno 12, ospedale 1000502, specialità 32, ricoveri 0/1, letti occupati 0/3, coda attesa 0
Giorno 12, ospedale 1000502, specialità 37, ricoveri 1/5, letti occupati 6/24, coda attesa 0
Giorno 12, ospedale 1000502, specialità 99, ricoveri 0/0, letti occupati 0/18, coda attesa 0
Giorno 12, ospedale 1000502, specialità 9, ricoveri 1/3, letti occupati 13/23, coda attesa 0
Giorno 12, ospedale 1000502, specialità 24, ricoveri 0/2, letti occupati 8/12, coda attesa 0
Giorno 12, ospedale 1000502, specialità 50, ricoveri 0/2, letti occupati 0/10, coda attesa 0
Giorno 12, ospedale 1000502, specialità 31, ricoveri 0/0, letti occupati 0/1, coda attesa 0
Giorno 12, ospedale 1000502, specialità 39, ricoveri 0/3, letti occupati 2/12, coda attesa 0
Giorno 12, ospedale 1000502, specialità 43, ricoveri 0/0, letti occupati 0/9, coda attesa 0
Giorno 12, ospedale 1000503, specialità 35, ricoveri 0/10, letti occupati 0/12, coda attesa 0
Giorno 12, ospedale 1000503, specialità 26, ricoveri 1/3, letti occupati 30/108, coda attesa 0
Giorno 12, ospedale 1000503, specialità 9, ricoveri 0/8, letti occupati 0/15, coda attesa 0
Giorno 12, ospedale 1000503, specialità 36, ricoveri 1/1, letti occupati 7/46, coda attesa 0
Giorno 12, ospedale 1000503, specialità 56, ricoveri 4/4, letti occupati 17/32, coda attesa 0
Giorno 12, ospedale 1000503, specialità 34, ricoveri 0/0, letti occupati 0/15, coda attesa 0
Giorno 12, ospedale 1000601, specialità 26, ricoveri 3/7, letti occupati 11/30, coda attesa 0
Giorno 12, ospedale 1000601, specialità 32, ricoveri 1/2, letti occupati 5/7, coda attesa 0
Giorno 12, ospedale 1000601, specialità 67, ricoveri 0/0, letti occupati 0/2, coda attesa 0
Giorno 12, ospedale 1000601, specialità 49, ricoveri 1/1, letti occupati 2/8, coda attesa 0
Giorno 12, ospedale 1000601, specialità 9, ricoveri 1/3, letti occupati 17/39, coda attesa 0
Giorno 12, ospedale 1000601, specialità 2, ricoveri 0/0, letti occupati 1/7, coda attesa 0
Giorno 12, ospedale 1000601, specialità 39, ricoveri 1/2, letti occupati 3/9, coda attesa 0
Giorno 12, ospedale 1000601, specialità 50, ricoveri 2/4, letti occupati 7/17, coda attesa 0
Giorno 12, ospedale 1000601, specialità 8, ricoveri 2/2, letti occupati 3/9, coda attesa 0
Giorno 12, ospedale 1000601, specialità 34, ricoveri 0/0, letti occupati 0/1, coda attesa 0
Giorno 12, ospedale 1000601, specialità 36, ricoveri 1/4, letti occupati 8/18, coda attesa 0
Giorno 12, ospedale 1000601, specialità 62, ricoveri 0/1, letti occupati 0/4, coda attesa 0
Giorno 12, ospedale 1000601, specialità 43, ricoveri 0/2, letti occupati 8/17, coda attesa 0
Giorno 12, ospedale 1000601, specialità 40, ricoveri 2/3, letti occupati 32/59, coda attesa 0
Giorno 12, ospedale 1000601, specialità 73, ricoveri 0/1, letti occupati 0/2, coda attesa 0
Giorno 12, ospedale 1000601, specialità 29, ricoveri 1/2, letti occupati 5/17, coda attesa 0
Giorno 12, ospedale 1000601, specialità 37, ricoveri 4/12, letti occupati 19/27, coda attesa 0
Giorno 12, ospedale 1000601, specialità 64, ricoveri 0/0, letti occupati 29/94, coda attesa 0
Giorno 12, ospedale 1000602, specialità 37, ricoveri 0/0, letti occupati 0/1, coda attesa 0
Giorno 12, ospedale 1000602, specialità 9, ricoveri 0/1, letti occupati 6/18, coda attesa 0
Giorno 12, ospedale 1000602, specialità 34, ricoveri 0/1, letti occupati 0/9, coda attesa 0
Giorno 12, ospedale 1000602, specialità 67, ricoveri 0/0, letti occupati 0/2, coda attesa 0
Giorno 12, ospedale 1000602, specialità 26, ricoveri 0/5, letti occupati 14/24, coda attesa 0
Giorno 12, ospedale 1000602, specialità 56, ricoveri 0/0, letti occupati 5/22, coda attesa 0
Giorno 12, ospedale 1000602, specialità 36, ricoveri 0/2, letti occupati 5/16, coda attesa 0
Giorno 12, ospedale 1000602, specialità 49, ricoveri 1/1, letti occupati 1/2, coda attesa 0
Giorno 12, ospedale 1000602, specialità 43, ricoveri 0/0, letti occupati 0/1, coda attesa 0
Giorno 12, ospedale 1000700, specialità 37, ricoveri 2/6, letti occupati 13/27, coda attesa 0
Giorno 12, ospedale 1000700, specialità 43, ricoveri 2/3, letti occupati 7/14, coda attesa 0
Giorno 12, ospedale 1000700, specialità 50, ricoveri 1/2, letti occupati 6/9, coda attesa 0
Giorno 12, ospedale 1000700, specialità 29, ricoveri 0/2, letti occupati 2/9, coda attesa 0
Giorno 12, ospedale 1000700, specialità 38, ricoveri 1/1, letti occupati 4/11, coda attesa 0
Giorno 12, ospedale 1000700, specialità 8, ricoveri 0/3, letti occupati 10/13, coda attesa 0
Giorno 12, ospedale 1000700, specialità 36, ricoveri 1/2, letti occupati 4/18, coda attesa 0
Giorno 12, ospedale 1000700, specialità 21, ricoveri 3/3, letti occupati 9/13, coda attesa 0
Giorno 12, ospedale 1000700, specialità 32, ricoveri 0/3, letti occupati 4/9, coda attesa 0
Giorno 12, ospedale 1000700, specialità 49, ricoveri 0/2, letti occupati 1/14, coda attesa 0
Giorno 12, ospedale 1000700, specialità 64, ricoveri 0/2, letti occupati 3/8, coda attesa 0
Giorno 12, ospedale 1000700, specialità 26, ricoveri 2/8, letti occupati 29/47, coda attesa 0
Giorno 12, ospedale 1000700, specialità 67, ricoveri 0/1, letti occupati 0/2, coda attesa 0
Giorno 12, ospedale 1000700, specialità 2, ricoveri 0/2, letti occupati 8/56, coda attesa 0
Giorno 12, ospedale 1000700, specialità 40, ricoveri 0/1, letti occupati 6/12, coda attesa 0
Giorno 12, ospedale 1000700, specialità 39, ricoveri 3/4, letti occupati 8/18, coda attesa 0
Giorno 12, ospedale 1000700, specialità 9, ricoveri 1/3, letti occupati 13/21, coda attesa 0
